"GEOID","NAME","acs","census","pep","lon","lat","worldpop","fb"
"30059","Meagher County, Montana",2024,1891,1878,-110.889191053352,46.5944208081227,1891.09926076345,1849.61507871019
"30061","Mineral County, Montana",4193,4223,4229,-114.996189268854,47.1417083808147,4221.93305520985,4295.63323124644
"30063","Missoula County, Montana",107288,109299,109467,-113.920929460791,47.0266780383449,109504.870785299,115273.858236265
"30065","Musselshell County, Montana",4339,4538,4555,-108.3969087895,46.4925781963317,4538.92229556442,4503.83928059148
"30067","Park County, Montana",15752,15636,15596,-110.523962534365,45.5168766763921,15627.187104743,15381.9141540814
"30069","Petroleum County, Montana",598,494,489,-108.245900125559,47.1186684059161,495.008680975537,482.733309516546
"30071","Phillips County, Montana",4206,4253,4252,-107.913019440058,48.2605018698607,4250.66110635912,4017.26811581369
"30073","Pondera County, Montana",6145,6153,6160,-112.215085014152,48.2200374848322,6145.55850946059,5930.99869724532
"30075","Powder River County, Montana",1659,1743,1739,-105.610102770481,45.3984251318421,1747.4751855599,1644.6371269653
"30077","Powell County, Montana",7077,7027,7019,-112.93152018069,46.8505182124654,7030.6539228498,6842.85544481974
"30079","Prairie County, Montana",1089,1179,1183,-105.358768184905,46.8644129312346,1181.70211469235,1155.36841268266
"30081","Ravalli County, Montana",40013,40212,40324,-114.116285375144,46.0798513811072,40120.1713610182,41940.9683399997
"30083","Richland County, Montana",9498,9746,9759,-104.565717484021,47.7890532453424,9661.26877787272,9685.89472889318
"30085","Roosevelt County, Montana",10273,10425,10443,-105.002421330013,48.2965452770246,10419.0097142376,10167.5557709706
"30087","Rosebud County, Montana",9134,9233,9242,-106.711797870135,46.2275337303174,9223.6222210443,9025.19478675081
"30089","Sanders County, Montana",11366,11413,11395,-115.131703717119,47.6730512756771,11433.9869971475,11817.0035462104
"30091","Sheridan County, Montana",3505,3384,3368,-104.502294113051,48.7233357718868,3322.89055277913,3026.45579139389
"30093","Silver Bow County, Montana",33797,34200,34230,-112.648864903196,45.8935606493367,34163.6678625419,33608.9261095133
"30095","Stillwater County, Montana",8934,9117,9114,-109.397727375082,45.6696440869677,9106.58873050814,9469.28318969325
"30097","Sweet Grass County, Montana",3717,3651,3619,-109.944192009668,45.8156273505829,3652.33025150356,3614.41965830551
"30099","Teton County, Montana",6105,6073,6074,-112.224602655339,47.8312437030472,6122.11211000944,5826.74911825612
"30101","Toole County, Montana",5143,5324,5343,-111.695662609139,48.6567700546342,5331.12597321724,5289.78053323641
"30103","Treasure County, Montana",848,718,718,-107.255863207432,46.2103466046488,717.139919270176,642.44711724486
"30105","Valley County, Montana",7345,7369,7378,-106.662504556318,48.3715007727921,7378.77583694576,7109.28474881904
"30107","Wheatland County, Montana",2118,2168,2156,-109.846705820196,46.4604545627246,2165.25372196827,2090.20762824209
"30109","Wibaux County, Montana",1067,1017,1008,-104.242882627302,46.9648309741479,1016.93391845999,982.354368820938
"30111","Yellowstone County, Montana",144050,147972,148394,-108.267594248923,45.9387750823983,147972.741168026,156522.419396787
"31001","Adams County, Nebraska",31126,31364,31328,-98.5103419384449,40.5187818267404,31454.2206549217,31043.8500715162
"31003","Antelope County, Nebraska",6742,6685,6679,-98.0702144941169,42.1567032933013,6627.65140421467,6234.76501553178
"31005","Arthur County, Nebraska",426,460,465,-101.694186131567,41.5653110289221,455.182523327012,457.27809456818
"31007","Banner County, Nebraska",720,690,691,-103.705165442338,41.5495445828612,691.906843481294,624.729157107248
"31009","Blaine County, Nebraska",539,478,478,-99.9760536431033,41.9170265073654,486.878950836399,422.733165292456
"31011","Boone County, Nebraska",5553,5505,5511,-98.0714146298974,41.6941235285993,5487.53819128103,5087.35936034141
"31013","Box Butte County, Nebraska",11372,11308,11275,-103.076277946672,42.2198904793092,11309.1111610883,10758.9123496633
"31015","Boyd County, Nebraska",2107,2099,2105,-98.7579186308446,42.8939458054999,2110.86962179603,1918.78868761391
"31017","Brown County, Nebraska",3192,3145,3155,-99.9348142045045,42.4331064453737,3147.4490212755,2917.65187749368
"31019","Buffalo County, Nebraska",45437,46102,46175,-99.0800028001703,40.8521843565454,46155.2674098603,47534.8115813035
"31021","Burt County, Nebraska",6964,6858,6842,-96.3341294528318,41.8405346526017,6815.97021482256,6308.997372328
"31023","Butler County, Nebraska",8382,8395,8374,-97.1264385930519,41.216352887057,8314.67737060727,8042.97811000985
"31025","Cass County, Nebraska",25246,25241,25239,-96.143426494282,40.899325731139,25004.4221534911,25286.8064733865
"31027","Cedar County, Nebraska",8906,8852,8819,-97.2503460975507,42.5887069798961,8958.58541196163,8303.87575887151
"31029","Chase County, Nebraska",3927,3966,3966,-101.704656068355,40.52172533232,3970.13784712457,3865.09404432325
"31031","Cherry County, Nebraska",5783,5713,5694,-101.122066828345,42.5425075989056,5737.44819233623,5279.64252488797
"31033","Cheyenne County, Nebraska",10049,9998,9968,-102.986553361058,41.2178226293523,10012.0819461815,9948.90799363849
"31035","Clay County, Nebraska",6554,6542,6536,-98.0652015814212,40.515275713647,6490.0130888347,6165.17211085467
"31037","Colfax County, Nebraska",10201,10515,10540,-97.0840446177791,41.5638637306213,10457.0629093046,10422.7524624371
"31039","Cuming County, Nebraska",9243,9139,9160,-96.7869710153877,41.8992801874683,9171.18005233072,8525.07344558315
"31041","Custer County, Nebraska",11001,10939,10905,-99.7340781211558,41.3942844835311,10923.0437245741,10356.7103519044
"31043","Dakota County, Nebraska",20674,21006,21034,-96.5608812460991,42.37785367725,21064.003056223,21113.5322592682
"31045","Dawes County, Nebraska",9149,9182,9168,-103.13182527811,42.7136800050482,9172.91548105974,9045.39887763382
"31047","Dawson County, Nebraska",24245,24326,24312,-99.8237349293745,40.8686645957682,24353.9067250752,23971.7050539138
"31049","Deuel County, Nebraska",1963,1941,1925,-102.333110439424,41.1107691513317,1957.91319959507,1850.71173657392
"31051","Dixon County, Nebraska",6000,6000,5988,-96.8622187257468,42.4785392372156,5687.18380618107,5798.55672534137
"31053","Dodge County, Nebraska",36621,36691,36673,-96.6495770815938,41.564972131175,36794.0282564035,36482.2364978539
"31055","Douglas County, Nebraska",505545,517110,518574,-96.1388716744406,41.2812370802844,515442.08573529,540501.493508786
"31057","Dundy County, Nebraska",1963,2008,2008,-101.689554409779,40.1786959349457,2004.40446709124,1842.09495287086
"31059","Fillmore County, Nebraska",5953,5890,5871,-97.6047946069548,40.5142131889943,5914.73687988846,5460.94869271882
"31061","Franklin County, Nebraska",3229,3225,3244,-98.9508302473549,40.1768898303879,3220.49730150477,2996.68002987201
"31063","Frontier County, Nebraska",2808,2756,2760,-100.39325421404,40.5296809157592,2751.93267945676,2557.78067008917
"31065","Furnas County, Nebraska",4942,4959,4945,-99.9080854360233,40.1789669809827,4741.30856417463,4706.83623879533
"31067","Gage County, Nebraska",22591,22311,22269,-96.6871069652212,40.2555318897812,22369.2226145391,21697.0363054219
"31069","Garden County, Nebraska",2060,2057,2075,-102.332516587622,41.6195563614823,2052.67792644329,1919.04224985498
"31071","Garfield County, Nebraska",2081,2049,2035,-98.9934301462136,41.9132929165528,2032.27063395648,2083.46879784033
"31073","Gosper County, Nebraska",2058,2044,2040,-99.8348038173386,40.5162434389318,2053.69905050364,1952.51982085942
"31075","Grant County, Nebraska",661,614,613,-101.739887098724,41.9101326858258,600.10082553302,555.685240121946
"31077","Greeley County, Nebraska",2542,2538,2546,-98.5247498820065,41.5629505823548,2567.03142169614,2418.24194221426
"31079","Hall County, Nebraska",56899,58607,58805,-98.5136929856111,40.8690677427389,58376.7254148037,60358.5336272641
"31081","Hamilton County, Nebraska",9160,9124,9127,-98.0335407835142,40.8656997631602,9081.33361121616,8823.51634231799
"31083","Harlan County, Nebraska",3460,3423,3422,-99.4038521384265,40.1746813029192,3637.07236762188,3212.82126400379
"31085","Hayes County, Nebraska",1025,967,956,-101.059737740798,40.525593103668,1047.25975701728,893.070579952154
"31087","Hitchcock County, Nebraska",2925,2908,2897,-101.041118816656,40.1821142692101,2831.68023009057,2757.00583969294
"31089","Holt County, Nebraska",10479,10435,10434,-98.7904765497871,42.4523614714452,10423.6990779541,9737.82740390294
"31091","Hooker County, Nebraska",690,736,737,-101.1334681659,41.9163983092056,740.035638696536,702.746699838149
"31093","Howard County, Nebraska",6302,6274,6279,-98.5263681862552,41.2143452916451,6237.46033072867,5988.12204793002
"31095","Jefferson County, Nebraska",7708,7547,7522,-97.140694542088,40.1697303985129,7526.11225146439,7075.88836721458
"31097","Johnson County, Nebraska",5211,5217,5233,-96.2755263245438,40.3817554836334,5189.82416213537,5532.13206805711
"31099","Kearney County, Nebraska",6552,6489,6477,-98.953281031597,40.5039955642604,6458.93741721148,6197.95750019283
"31101","Keith County, Nebraska",8356,8368,8357,-101.666869964265,41.1980876117639,8387.47112437171,7985.81386905187
"31103","Keya Paha County, Nebraska",740,824,824,-99.7173420548056,42.8784177832495,829.182461782841,736.451449170464
"31105","Kimball County, Nebraska",3814,3821,3834,-103.713755187322,41.2003824546853,3821.33101816748,3601.52506013369
"31107","Knox County, Nebraska",8762,8701,8677,-97.8934869849493,42.622913840301,8680.3508207376,8249.80605870442
"31109","Lancaster County, Nebraska",279428,285407,286162,-96.6863901770449,40.7689135619305,285367.475642981,301397.807296752
"31111","Lincoln County, Nebraska",36167,36288,36250,-100.750987158611,41.0466972250615,36293.6718316653,36510.2856032151
"31113","Logan County, Nebraska",682,763,772,-100.479602813721,41.570216009532,761.571946420147,572.014500664746
"31115","Loup County, Nebraska",635,632,628,-99.4577312701475,41.9129429077311,647.438912609137,581.738824750665
"31117","McPherson County, Nebraska",489,539,539,-101.056858021202,41.5711911285709,540.987157546437,519.629198431699
"31119","Madison County, Nebraska",34720,34876,34961,-97.60135238252,41.9036194205422,34991.3057528585,34174.8638005133
"31121","Merrick County, Nebraska",7784,7845,7852,-98.0540088783357,41.1588235653889,8057.95413667103,7424.25372060488
"31123","Morrill County, Nebraska",5071,5042,5039,-103.001386107601,41.7137411059744,5017.89809177147,4767.79809274327
"31125","Nance County, Nebraska",3755,3735,3740,-97.9962786111296,41.3927705601515,3732.10782974702,3538.41088047156
"31127","Nemaha County, Nebraska",7249,7248,7238,-95.8540939001123,40.3852604012372,7308.78423098079,6965.50551440772
"31129","Nuckolls County, Nebraska",4583,4500,4514,-98.0549056097337,40.1711612855626,4533.26066155778,4170.86203563103
"31131","Otoe County, Nebraska",15741,15740,15748,-96.1364355061466,40.6357626913465,15716.1765208251,15618.9955103078
"31133","Pawnee County, Nebraska",2767,2773,2781,-96.2439798128375,40.1288065639552,2804.79916283605,2571.26608392559
"31135","Perkins County, Nebraska",2983,2970,2978,-101.66027730754,40.8491003476608,2941.12602021481,2806.94533434135
"31137","Phelps County, Nebraska",9234,9188,9183,-99.4191249243891,40.5105715286823,9214.56609296182,8743.81434981647
"31139","Pierce County, Nebraska",7308,7266,7260,-97.6013979129347,42.2481787725189,7271.42518014833,6855.70133183167
"31141","Platte County, Nebraska",31675,32237,32305,-97.5259709231787,41.5642238520938,32277.6324026641,32132.1454002494
"31143","Polk County, Nebraska",5412,5406,5394,-97.5741660737168,41.1806934537296,5419.54832992284,5211.1616193144
"31145","Red Willow County, Nebraska",11069,11055,11059,-100.472332406634,40.1784457513813,11056.0887596306,10715.4168975367
"31147","Richardson County, Nebraska",8455,8363,8372,-95.717616676244,40.131780230526,8335.6401971319,7721.26108500782
"31149","Rock County, Nebraska",1651,1526,1524,-99.4543453263669,42.420793156123,1532.70549287028,1407.63556912787
"31151","Saline County, Nebraska",14098,14200,14222,-97.1426707972468,40.5113696745432,14267.7141783144,14172.8686874506
"31153","Sarpy County, Nebraska",152180,158840,159720,-96.1129379123728,41.1036280103119,160714.527358889,178167.527908081
"31155","Saunders County, Nebraska",20543,20780,20869,-96.6327865344022,41.2135182578046,20740.8258298431,20932.8695588935
"31157","Scotts Bluff County, Nebraska",36569,36970,37057,-103.703920954991,41.8533372090196,36922.7320410849,36461.7058572632
"31159","Seward County, Nebraska",16628,16750,16799,-97.1392631530762,40.8604850769043,16786.995172115,16641.0142035481
"31161","Sheridan County, Nebraska",5538,5469,5444,-102.402109017512,42.5048760724302,5476.10144767221,5046.75179955428
"31163","Sherman County, Nebraska",3144,3152,3164,-98.9813232421875,41.2185859680176,3124.56802882662,2981.87724341719
"31165","Sioux County, Nebraska",1340,1311,1311,-103.761180391019,42.4855906956673,1344.54345711383,1186.71530155087
"31167","Stanton County, Nebraska",6207,6129,6142,-97.1964490782954,41.9008923235675,6165.11788316933,5893.88569326508
"31169","Thayer County, Nebraska",5262,5228,5235,-97.5990912202912,40.1711285107939,5219.70205926901,4802.81570469785
"31171","Thomas County, Nebraska",756,647,647,-100.554071570795,41.9164580256087,637.12165634556,602.646263737595
"31173","Thurston County, Nebraska",6907,6940,6969,-96.5383003387971,42.1442649263652,6895.53488695947,6693.15637509162
"31175","Valley County, Nebraska",4284,4260,4265,-98.9884824424816,41.5648706552572,4270.37963778112,4014.99472486436
"31177","Washington County, Nebraska",20148,20234,19921,-96.2151630302327,41.5152747995133,20356.0807806575,20694.8052564685
"31179","Wayne County, Nebraska",9573,9595,9609,-97.110505875133,42.1909795782385,9882.36745403334,9233.0539647216
"31181","Webster County, Nebraska",3815,3812,3809,-98.5055808832264,40.1732897549665,3777.05926018814,3617.83907478874
"31183","Wheeler County, Nebraska",751,818,825,-98.5266177973262,41.9107868584506,823.663827618468,772.480710602303
"31185","York County, Nebraska",13886,13665,13669,-97.6049348757001,40.8633658306687,13681.9347286429,12948.6771841485
"32001","Churchill County, Nevada",24946,24877,24818,-118.351152246407,39.5776661575238,24870.2820406924,24794.7439846643
"32003","Clark County, Nevada",1895521,1951269,1952587,-115.020479572773,36.2196258050767,1951571.69343227,1938309.2587132
"32005","Douglas County, Nevada",47042,46997,47037,-119.612264367003,38.906534040914,47084.2223351664,49485.0997917663
"32007","Elko County, Nevada",47707,48818,49088,-115.358071380674,41.1551833367392,48880.419464918,49564.7780060116
"32009","Esmeralda County, Nevada",892,783,784,-117.637809214682,37.7863478338239,798.094390754788,667.097665598062
"32011","Eureka County, Nevada",1724,1987,1990,-116.235975159735,39.9607090418737,1985.08368083301,2061.17026224619
"32013","Humboldt County, Nevada",15986,16528,16584,-118.109576265939,41.4128779221164,16541.5051533961,16390.9071007019
